"Step","act_calvin_abc_fair - train/grad_norm","act_calvin_abc_fair - train/grad_norm__MIN","act_calvin_abc_fair - train/grad_norm__MAX","act_calvin_b - train/grad_norm","act_calvin_b - train/grad_norm__MIN","act_calvin_b - train/grad_norm__MAX"
"73800","1.857792192697525","1.857792192697525","1.857792192697525","1.9423333430290222","1.9423333430290222","1.9423333430290222"
"73900","1.8081388115882873","1.8081388115882873","1.8081388115882873","2.019812502861023","2.019812502861023","2.019812502861023"
"74000","1.8563457024097443","1.8563457024097443","1.8563457024097443","1.9281360363960267","1.9281360363960267","1.9281360363960267"
"74100","1.8593631660938263","1.8593631660938263","1.8593631660938263","1.9655527675151825","1.9655527675151825","1.9655527675151825"
"74200","1.81464439868927","1.81464439868927","1.81464439868927","1.966781063079834","1.966781063079834","1.966781063079834"
"74300","1.8102316284179687","1.8102316284179687","1.8102316284179687","1.9971443474292756","1.9971443474292756","1.9971443474292756"
"74400","1.830686480998993","1.830686480998993","1.830686480998993","1.8847660541534423","1.8847660541534423","1.8847660541534423"
"74500","1.7321533250808716","1.7321533250808716","1.7321533250808716","2.002348219156265","2.002348219156265","2.002348219156265"
"74600","1.7755598032474518","1.7755598032474518","1.7755598032474518","1.9367271327972413","1.9367271327972413","1.9367271327972413"
"74700","1.845425661802292","1.845425661802292","1.845425661802292","1.9260390794277191","1.9260390794277191","1.9260390794277191"
"74800","1.900863606929779","1.900863606929779","1.900863606929779","2.018471108675003","2.018471108675003","2.018471108675003"
"74900","1.7765364742279053","1.7765364742279053","1.7765364742279053","1.8926409351825715","1.8926409351825715","1.8926409351825715"
"75000","1.7375482201576233","1.7375482201576233","1.7375482201576233","1.9325485634803772","1.9325485634803772","1.9325485634803772"
"75100","1.8343031668663026","1.8343031668663026","1.8343031668663026","1.9410535633563994","1.9410535633563994","1.9410535633563994"
"75200","1.9049810314178466","1.9049810314178466","1.9049810314178466","1.9420867097377776","1.9420867097377776","1.9420867097377776"
"75300","1.8520663011074066","1.8520663011074066","1.8520663011074066","1.964992916584015","1.964992916584015","1.964992916584015"
"75400","1.8531426894664764","1.8531426894664764","1.8531426894664764","2.0431693923473357","2.0431693923473357","2.0431693923473357"
"75500","1.77722705245018","1.77722705245018","1.77722705245018","1.9912453591823578","1.9912453591823578","1.9912453591823578"
"75600","1.8065845620632173","1.8065845620632173","1.8065845620632173","1.9214918255805968","1.9214918255805968","1.9214918255805968"
"75700","1.8282235515117646","1.8282235515117646","1.8282235515117646","2.0011236727237702","2.0011236727237702","2.0011236727237702"
"75800","1.8602569198608399","1.8602569198608399","1.8602569198608399","1.9365796947479248","1.9365796947479248","1.9365796947479248"
"75900","1.8477368140220642","1.8477368140220642","1.8477368140220642","2.0370643055438995","2.0370643055438995","2.0370643055438995"
"76000","1.8346610176563263","1.8346610176563263","1.8346610176563263","2.033291461467743","2.033291461467743","2.033291461467743"
"76100","1.730433133840561","1.730433133840561","1.730433133840561","2.0255806648731234","2.0255806648731234","2.0255806648731234"
"76200","1.8094112479686737","1.8094112479686737","1.8094112479686737","1.9767326056957244","1.9767326056957244","1.9767326056957244"
"76300","1.8285158205032348","1.8285158205032348","1.8285158205032348","1.8788832426071167","1.8788832426071167","1.8788832426071167"
"76400","1.8240179228782654","1.8240179228782654","1.8240179228782654","1.934176298379898","1.934176298379898","1.934176298379898"
"76500","1.8532783854007722","1.8532783854007722","1.8532783854007722","2.020118896961212","2.020118896961212","2.020118896961212"
"76600","1.8952297234535218","1.8952297234535218","1.8952297234535218","2.0782943773269653","2.0782943773269653","2.0782943773269653"
"76700","1.793861175775528","1.793861175775528","1.793861175775528","1.969651279449463","1.969651279449463","1.969651279449463"
"76800","1.9385953617095948","1.9385953617095948","1.9385953617095948","1.9778289556503297","1.9778289556503297","1.9778289556503297"
"76900","1.7587559914588928","1.7587559914588928","1.7587559914588928","1.935812735557556","1.935812735557556","1.935812735557556"
"77000","1.8283315217494964","1.8283315217494964","1.8283315217494964","2.0346846532821656","2.0346846532821656","2.0346846532821656"
"77100","1.830352510213852","1.830352510213852","1.830352510213852","1.9495825672149658","1.9495825672149658","1.9495825672149658"
"77200","1.8257011711597442","1.8257011711597442","1.8257011711597442","1.9654818332195283","1.9654818332195283","1.9654818332195283"
"77300","1.8965574562549592","1.8965574562549592","1.8965574562549592","2.0258984351158142","2.0258984351158142","2.0258984351158142"
"77400","1.90584303855896","1.90584303855896","1.90584303855896","1.8744435048103332","1.8744435048103332","1.8744435048103332"
"77500","1.7965585374832154","1.7965585374832154","1.7965585374832154","1.839113404750824","1.839113404750824","1.839113404750824"
"77600","1.8549950408935547","1.8549950408935547","1.8549950408935547","2.014279923439026","2.014279923439026","2.014279923439026"
"77700","1.7737580025196076","1.7737580025196076","1.7737580025196076","1.913269749879837","1.913269749879837","1.913269749879837"
"77800","1.801378651857376","1.801378651857376","1.801378651857376","1.8792144906520845","1.8792144906520845","1.8792144906520845"
"77900","1.8829374146461486","1.8829374146461486","1.8829374146461486","1.9322548985481263","1.9322548985481263","1.9322548985481263"
"78000","1.8025280606746674","1.8025280606746674","1.8025280606746674","1.9516295826435088","1.9516295826435088","1.9516295826435088"
"78100","1.8002584433555604","1.8002584433555604","1.8002584433555604","1.9388771700859069","1.9388771700859069","1.9388771700859069"
"78200","1.8325556218624115","1.8325556218624115","1.8325556218624115","1.9058264696598053","1.9058264696598053","1.9058264696598053"
"78300","1.7544175863265992","1.7544175863265992","1.7544175863265992","1.8987922501564025","1.8987922501564025","1.8987922501564025"
"78400","1.8816250813007356","1.8816250813007356","1.8816250813007356","1.8773289763927459","1.8773289763927459","1.8773289763927459"
"78500","1.795321741104126","1.795321741104126","1.795321741104126","1.8761334753036498","1.8761334753036498","1.8761334753036498"
"78600","1.8022371470928191","1.8022371470928191","1.8022371470928191","1.9298171401023865","1.9298171401023865","1.9298171401023865"
"78700","1.8029468905925752","1.8029468905925752","1.8029468905925752","2.0540550565719604","2.0540550565719604","2.0540550565719604"
"78800","1.853789519071579","1.853789519071579","1.853789519071579","1.9419546151161193","1.9419546151161193","1.9419546151161193"
"78900","1.854230102300644","1.854230102300644","1.854230102300644","1.8998807060718537","1.8998807060718537","1.8998807060718537"
"79000","1.7368082845211028","1.7368082845211028","1.7368082845211028","1.9553098046779633","1.9553098046779633","1.9553098046779633"
"79100","1.8359286057949067","1.8359286057949067","1.8359286057949067","1.932323900461197","1.932323900461197","1.932323900461197"
"79200","1.8508793818950653","1.8508793818950653","1.8508793818950653","1.8824521934986114","1.8824521934986114","1.8824521934986114"
"79300","1.7883229041099549","1.7883229041099549","1.7883229041099549","2.0249488961696627","2.0249488961696627","2.0249488961696627"
"79400","1.7353278744220733","1.7353278744220733","1.7353278744220733","1.844227899312973","1.844227899312973","1.844227899312973"
"79500","1.8511361837387086","1.8511361837387086","1.8511361837387086","2.043449832201004","2.043449832201004","2.043449832201004"
"79600","1.8684062325954438","1.8684062325954438","1.8684062325954438","1.9786732709407806","1.9786732709407806","1.9786732709407806"
"79700","1.8174460995197297","1.8174460995197297","1.8174460995197297","1.9768796455860138","1.9768796455860138","1.9768796455860138"
"79800","1.848293253183365","1.848293253183365","1.848293253183365","1.8355863285064697","1.8355863285064697","1.8355863285064697"
"79900","1.9052745234966277","1.9052745234966277","1.9052745234966277","1.9863036525249482","1.9863036525249482","1.9863036525249482"
"80000","1.7891717803478242","1.7891717803478242","1.7891717803478242","1.9606480085849762","1.9606480085849762","1.9606480085849762"
